timestamp,close,volume,ticker,log_return,cum_return,autocorrelation,stddev,annualized_volatility,sma,mean_return,price_stddev,return_stddev,price_zscore,covariance,beta,information_discreteness,sharpe,log_return_above_mar,downside_deviation,sortino
2024-08-03T22:00:00.000Z,2.8409,24160.96,ACE,-0.01575055697275926,,-0.12903386303082917,0.030955575812296764,2.897283145139368,,,,0.030955575812296764,,7.814308027703776E-5,0.08154789456610721,,,-0.01576355697275926,,
2024-08-03T23:00:00.000Z,2.8384,25260.27,ACE,-8.803902457966107E-4,,-0.12961218209017467,0.03054851422895616,2.859184268491175,,,,0.03054851422895616,,7.624483807958243E-5,0.08170154351375544,,,-8.933902457966107E-4,,
2024-08-04T00:00:00.000Z,2.7662,13142.14,ACE,-0.02576597592465278,,-0.13033958754710137,0.03035969702184131,2.8415119462251224,,,,0.03035969702184131,,7.174052981465718E-5,0.07783406511830797,,,-0.02577897592465278,,
2024-08-04T01:00:00.000Z,2.746,17738.18,ACE,-0.0073292298626912175,,-0.12736939031367853,0.02998223405950353,2.806183348710835,,,,0.02998223405950353,,6.954873654929683E-5,0.07736798114078086,,,-0.0073422298626912175,,
2024-08-04T02:00:00.000Z,2.6567,13945.48,ACE,-0.03306055623903612,,-0.12333952100570458,0.029949421257916654,2.803112238757691,,,,0.029949421257916654,,6.693459687887984E-5,0.07462318531976429,,,-0.03307355623903612,,
2024-08-04T03:00:00.000Z,2.7246,22051.56,ACE,0.025236877243080096,,-0.14327981644670623,0.029943097991575282,2.8025204134560338,,,,0.029943097991575282,,6.732700412218771E-5,0.07509237266057063,,,0.025223877243080096,,
2024-08-04T04:00:00.000Z,2.6208,30350.76,ACE,-0.03884201367321024,,-0.16587314567928044,0.030052826179140967,2.812790409088112,,,,0.030052826179140967,,6.407661041421914E-5,0.07094615951066319,,,-0.03885501367321024,,
2024-08-04T05:00:00.000Z,2.6387,45476.17,ACE,0.006806756958554158,,-0.17631593544758392,0.029760462391794557,2.785426657935036,,,,0.029760462391794557,,6.296784026187886E-5,0.07109506382561512,,,0.006793756958554158,,
2024-08-04T06:00:00.000Z,2.6379,29228.87,ACE,-3.032255642381539E-4,,-0.1898361327824507,0.029434841598886458,2.7549502216148047,,,,0.029434841598886458,,6.194489351632345E-5,0.0714960592206857,,,-3.1622556423815387E-4,,
2024-08-04T07:00:00.000Z,2.6407,12042.9,ACE,0.0010608874559967622,,-0.18968491010582858,0.02912457723024132,2.7259110678525356,,,,0.02912457723024132,,6.049630401987541E-5,0.07131971232537157,,,0.0010478874559967622,,
2024-08-04T08:00:00.000Z,2.7417,32402.13,ACE,0.037534132437202675,,-0.17815175665298996,0.02944239904200028,2.7556575595330783,,,,0.02944239904200028,,5.798157636056543E-5,0.06688729445477874,,,0.037521132437202676,,
2024-08-04T09:00:00.000Z,2.7202,36620.54,ACE,-0.007872758947612536,,-0.17785974661470788,0.02914066344080144,2.7274166546653156,,,,0.02914066344080144,,5.636614738325334E-5,0.06637728455301284,,,-0.007885758947612537,,
2024-08-04T10:00:00.000Z,2.7116,10746.78,ACE,-0.003166540441842619,,-0.17733798975833562,0.028841851330385488,2.69944937354216,,,,0.028841851330385488,,5.5251050119305614E-5,0.06641929614609572,,,-0.003179540441842619,,
2024-08-04T11:00:00.000Z,2.7267,13407.83,ACE,0.005553220236023983,,-0.1839032931629268,0.02858085848873482,2.675021782025153,,,,0.02858085848873482,,5.304140692788645E-5,0.06493285461199265,,,0.005540220236023983,,
2024-08-04T12:00:00.000Z,2.6983,9294.25,ACE,-0.010470141730020267,,-0.16431530962319338,0.02831605163057859,2.6502372181228213,,,,0.02831605163057859,,5.138243826402121E-5,0.06408395665993387,,,-0.010483141730020268,,
2024-08-04T13:00:00.000Z,2.6993,5935.81,ACE,3.705350568554043E-4,,-0.15131582786945355,0.0280476988527757,2.625120774326263,,,,0.0280476988527757,,5.0676790192617876E-5,0.06441909627061362,,,3.575350568554043E-4,,
2024-08-04T14:00:00.000Z,2.6782,9743.09,ACE,-0.007847553058203803,,-0.14526548163838784,0.02778813282107053,2.600826724902981,,,,0.02778813282107053,,4.948223980133444E-5,0.06408119730021072,,,-0.007860553058203804,,
2024-08-04T15:00:00.000Z,2.6908,4455.96,ACE,0.004693620089984849,,-0.13767993714634028,0.02755223821946477,2.5787481999417285,,,,0.02755223821946477,,4.8957445380716E-5,0.06449187129166138,,,0.004680620089984849,,
2024-08-04T16:00:00.000Z,2.7387,17047.58,ACE,0.017644808087694076,,-0.1289117302486593,0.027445505345360752,2.56875855028866,,,,0.027445505345360752,,4.954813987112532E-5,0.06577864021939786,,,0.017631808087694077,,
2024-08-04T17:00:00.000Z,2.7466,4060.7,ACE,0.0028804278570366496,,-0.12500807712524212,0.027210711555375373,2.5467830556497324,,,,0.027210711555375373,,4.837783363579046E-5,0.06533811777562216,,,0.0028674278570366496,,
2024-08-04T18:00:00.000Z,2.6208,5620.01,ACE,-0.04688416843743121,,-0.1284351275939599,0.027580992589888734,2.581439461551062,,,,0.027580992589888734,,6.231068085185462E-5,0.08191109157278333,,,-0.04689716843743121,,
2024-08-04T19:00:00.000Z,2.534,3570.57,ACE,-0.033680532777666035,,-0.09018128220809996,0.02761922203785113,2.58501754182652,,,,0.02761922203785113,,6.477655583339409E-5,0.08491706397798765,,,-0.033693532777666034,,
2024-08-04T20:00:00.000Z,2.4066,8873.45,ACE,-0.05158411887702205,,-0.056695923697082845,0.028058641617821487,2.6261449610162675,,,,0.028058641617821487,,6.815523626175231E-5,0.08656970619312904,,,-0.05159711887702205,,
2024-08-04T21:00:00.000Z,2.4481,27203.11,ACE,0.017097250467032053,,-0.07464748375359782,0.027967388897019066,2.617604174324652,,,,0.027967388897019066,,6.298222504607368E-5,0.08052192641201429,,,0.017084250467032054,,
2024-08-04T22:00:00.000Z,2.4686,14702.91,ACE,0.008338974838733956,,-0.0742645905866895,0.02778616102804626,2.600642175187945,,,,0.02778616102804626,,6.547186596169308E-5,0.08480034558118708,,,0.008325974838733955,,
2024-08-04T23:00:00.000Z,2.4829,14055.86,ACE,0.005776043525061208,,-0.07158292617841157,0.027591170532777213,2.5823920648094147,,,,0.027591170532777213,,6.597010139662603E-5,0.08665764862523782,,,0.005763043525061208,,
2024-08-05T00:00:00.000Z,2.4382,14318.64,ACE,-0.018167169703843463,,-0.08148851560630957,0.02742637070563723,2.566967646139584,,,,0.02742637070563723,,6.506696475920135E-5,0.08650154503860932,,,-0.018180169703843462,,
2024-08-05T01:00:00.000Z,2.3987,18265.42,ACE,-0.01633313821606161,,-0.08784048658004127,0.027250885599875756,2.550543140188583,,,,0.027250885599875756,,6.596055741946617E-5,0.08882251704584536,,,-0.01634613821606161,,
2024-08-05T02:00:00.000Z,2.385,9691.19,ACE,-0.005727799592542816,,-0.08900398347885946,0.027040763604831878,2.5308767990306893,,,,0.027040763604831878,,6.486868793752052E-5,0.08871503144050953,,,-0.005740799592542816,,
2024-08-05T03:00:00.000Z,2.3448,13320.12,ACE,-0.01699901392575871,,-0.0909093343177559,0.026877247207491104,2.5155725028081926,,,,0.026877247207491104,,6.53977953585588E-5,0.09053021177941926,,,-0.01701201392575871,,
2024-08-05T04:00:00.000Z,2.2264,23169.47,ACE,-0.0518141791850018,,-0.08885584088798068,0.027276568899652565,2.5529469653348547,,,,0.027276568899652565,,8.73080715272503E-5,0.11734779025337198,,,-0.0518271791850018,,
2024-08-05T05:00:00.000Z,2.0268,68757.16,ACE,-0.09392773660992616,,-0.004752706533917299,0.029090171260000623,2.7226908454837133,,,,0.029090171260000623,,1.2389663254785602E-4,0.14640872093553314,,,-0.09394073660992616,,
2024-08-05T06:00:00.000Z,2.0469,32460.34,ACE,0.009868258887732921,,-0.02414931595746636,0.028947587609156767,2.7093457469829696,,,,0.028947587609156767,,1.2405148890518754E-4,0.14803936965027384,,,0.00985525888773292,,
2024-08-05T07:00:00.000Z,2.0058,28177.81,ACE,-0.020283469835379812,,0.013332672929676995,0.02878589543409193,2.6942121886102584,,,,0.02878589543409193,,1.2483358679637207E-4,0.15065098035651453,,,-0.02029646983537981,,
2024-08-05T08:00:00.000Z,1.9821,27743.97,ACE,-0.011886094950158183,,0.01166308579604586,0.028588753085337083,2.6757606757809054,,,,0.028588753085337083,,1.2334657582662505E-4,0.15091648107287592,,,-0.011899094950158184,,
2024-08-05T09:00:00.000Z,1.9369,61117.78,ACE,-0.023068131855756093,,0.013138299070313575,0.02845278305907249,2.6630345786238276,,,,0.02845278305907249,,1.2432582451096837E-4,0.15357193025163662,,,-0.023081131855756092,,
2024-08-05T10:00:00.000Z,1.876,123936.43,ACE,-0.03194690628202362,,0.0302459149564945,0.02840460193042337,2.65852507207175,,,,0.02840460193042337,,1.28719492429919E-4,0.15953901409008214,,,-0.031959906282023616,,
2024-08-05T11:00:00.000Z,1.9789,16845.78,ACE,0.05339928418868819,,0.022920434342611155,0.02907310945644846,2.721093948170056,,,,0.02907310945644846,,1.4602089367458582E-4,0.17275556066509576,,,0.05338628418868819,,
2024-08-05T12:00:00.000Z,1.9454,45917.45,ACE,-0.017073523319518034,,0.02581323418157288,0.028903552556879885,2.705224291916821,,,,0.028903552556879885,,1.4360455246575682E-4,0.17189599448414328,,,-0.017086523319518033,,
2024-08-05T13:00:00.000Z,1.9316,29442.63,ACE,-0.007118936435953169,,0.04945832263626789,0.028712798521117334,2.6873706924220695,,,,0.028712798521117334,,1.4173538610314027E-4,0.17192033317022729,,,-0.007131936435953169,,
2024-08-05T14:00:00.000Z,1.8685,43286.79,ACE,-0.03321270507384817,,0.03497506131091547,0.028682604073786446,2.68454464699946,,,,0.028682604073786446,,1.4719250489229763E-4,0.17891573625155954,,,-0.03322570507384817,,
2024-08-05T15:00:00.000Z,1.8716,40387.4,ACE,0.0016577100665226018,,0.010424107515704467,0.028515158064862767,2.66887255928521,,,,0.028515158064862767,,1.4555037806501692E-4,0.1790036024469864,,,0.0016447100665226018,,
2024-08-05T16:00:00.000Z,1.8536,23436.2,ACE,-0.009663985873894831,,0.006710268177250043,0.028335691366530358,2.6520753966885526,,,,0.028335691366530358,,1.4464543351907E-4,0.18015117555786805,,,-0.009676985873894832,,
2024-08-05T17:00:00.000Z,1.979,49266.46,ACE,0.06546197248439936,,0.009140696807325871,0.02928704465081081,2.7411171852287555,,,,0.02928704465081081,,1.841758078745374E-4,0.21472444301166313,,,0.06544897248439936,,
2024-08-05T18:00:00.000Z,2.0472,22307.34,ACE,0.0338813392430133,,0.10647405143018149,0.02943905973884054,2.7553450178824272,,,,0.02943905973884054,,2.013483815889974E-4,0.23232731506980467,,,0.0338683392430133,,
2024-08-05T19:00:00.000Z,2.1045,7421.03,ACE,0.027604903365046125,,0.14358602994359493,0.02948561292383135,2.759702157256745,,,,0.02948561292383135,,2.019122496608477E-4,0.23224284748753063,,,0.027591903365046126,,
2024-08-05T20:00:00.000Z,2.149,18103.79,ACE,0.02092470843188515,,0.16676365386639902,0.029446108270063064,2.756004724257551,,,,0.029446108270063064,,1.9855747200947516E-4,0.22899733365527827,,,0.02091170843188515,,
2024-08-05T21:00:00.000Z,2.1202,8580.25,ACE,-0.01349219380351311,,0.1870946097041871,0.029285061360245942,2.7409315594028834,,,,0.029285061360245942,,1.9480731573074306E-4,0.22715012782388397,,,-0.01350519380351311,,
2024-08-05T22:00:00.000Z,2.0545,13772.79,ACE,-0.031477914515532904,,0.22640216140895236,0.029251708751487797,2.737809926266826,,,,0.029251708751487797,,2.0107787570810434E-4,0.23499672354549878,,,-0.0314909145155329,,
2024-08-05T23:00:00.000Z,2.0649,15963.01,ACE,0.005049289748963925,,0.23205176065300562,0.02910243271502158,2.7238384547926957,,,,0.02910243271502158,,1.999178502579098E-4,0.2360440108198819,,,0.005036289748963925,,
2024-08-06T00:00:00.000Z,2.0782,12542.97,ACE,0.006420335346117997,,0.23366024575077837,0.02896125435537874,2.7106248843415477,,,,0.02896125435537874,,2.0017394519090457E-4,0.2386562503560416,,,0.006407335346117997,,
2024-08-06T01:00:00.000Z,2.0771,8050.84,ACE,-5.294443364834162E-4,,0.23408511568463236,0.02880027167504601,2.695557731037228,,,,0.02880027167504601,,1.979764332154634E-4,0.238682361811643,,,-5.424443364834162E-4,,
2024-08-06T02:00:00.000Z,2.0935,5081.39,ACE,0.007864616377135288,,0.23353891157918974,0.028670248021341313,2.683388183856703,,,,0.028670248021341313,,1.968892185731479E-4,0.23952951514217108,,,0.007851616377135287,,
2024-08-06T03:00:00.000Z,2.0666,4574.57,ACE,-0.012932561678943483,,0.23858961667277997,0.028522999697403642,2.669606495876434,,,,0.028522999697403642,,1.957073504417895E-4,0.24055630412466467,,,-0.012945561678943484,,
2024-08-06T04:00:00.000Z,2.2097,29297.65,ACE,0.0669520149108047,,0.20770003527831019,0.029340309635805396,2.7461025146629963,,,,0.029340309635805396,,2.2436646099095368E-4,0.260632489435193,,,0.0669390149108047,,
2024-08-06T05:00:00.000Z,2.1737,3885.28,ACE,-0.01642597501223952,,0.16995452329018268,0.029207976647424135,2.7337168255998114,,,,0.029207976647424135,,2.2252277390030369E-4,0.2608383952601402,,,-0.01643897501223952,,
2024-08-06T06:00:00.000Z,2.1637,1863.25,ACE,-0.004611065485435819,,0.17123225501140696,0.029050535189394912,2.7189811125424876,,,,0.029050535189394912,,2.2014537558543614E-4,0.2608562770156638,,,-0.004624065485435819,,
2024-08-06T07:00:00.000Z,2.1308,1687.54,ACE,-0.015322223150539969,,0.17175399798202265,0.028917609580158394,2.7065399572064153,,,,0.028917609580158394,,2.180313762230251E-4,0.26073192804095263,,,-0.01533522315053997,,
2024-08-06T08:00:00.000Z,2.162,10238.31,ACE,0.014536223156309614,,0.16590492990254485,0.02883015533871717,2.6983546887030925,,,,0.02883015533871717,,2.1551664553416783E-4,0.25929064851384576,,,0.014523223156309613,,
2024-08-06T09:00:00.000Z,2.1966,16562.35,ACE,0.01587699115509197,,0.17581500529136593,0.028752286227644388,2.691066539246395,,,,0.028752286227644388,,2.1529123629311845E-4,0.26042434788013935,,,0.01586399115509197,,
2024-08-06T10:00:00.000Z,2.184,18438.7,ACE,-0.005752652489449811,,0.17009870884527903,0.02860421922990413,2.6772082275966462,,,,0.02860421922990413,,2.1312527943326197E-4,0.2604802319305762,,,-0.005765652489449811,,
2024-08-06T11:00:00.000Z,2.1795,3261.22,ACE,-0.002062565186348479,,0.16631600109470657,0.028458609756418094,2.663579927614059,,,,0.028458609756418094,,2.111002726128097E-4,0.2606522231322663,,,-0.002075565186348479,,
2024-08-06T12:00:00.000Z,2.1182,6037.53,ACE,-0.02852882126887845,,0.17633847331744035,0.028420260364989156,2.6599906212452438,,,,0.028420260364989156,,2.130931061618474E-4,0.26382338931201194,,,-0.02854182126887845,,
2024-08-06T13:00:00.000Z,2.1307,5242.99,ACE,0.005883892801751951,,0.14085635573484764,0.028295881293506207,2.648349378013306,,,,0.028295881293506207,,2.1153469802270904E-4,0.2642014307308924,,,0.005870892801751951,,
2024-08-06T14:00:00.000Z,2.1586,9385.9,ACE,0.013009299179925184,,0.11117346234133574,0.028206845977777763,2.640016129064995,,,,0.028206845977777763,,2.0927058711375888E-4,0.263026277454296,,,0.012996299179925183,,
2024-08-06T15:00:00.000Z,2.1791,7013.4,ACE,0.009452084111629984,,0.14918135457838427,0.02809956597734819,2.629975271193707,,,,0.02809956597734819,,2.0781309166117726E-4,0.2631926032152547,,,0.009439084111629983,,
2024-08-06T16:00:00.000Z,2.1681,6328.61,ACE,-0.0050607395458307945,,0.14256351994425961,0.02796306727286629,2.6171996924667345,,,,0.02796306727286629,,2.0588759968119365E-4,0.2633058907954104,,,-0.0050737395458307945,,
2024-08-06T17:00:00.000Z,2.1803,28001.36,ACE,0.005611274036957395,,0.13928303619906438,0.02784375264730374,2.606032455400717,,,,0.02784375264730374,,2.0475376586776077E-4,0.26410484238740833,,,0.005598274036957395,,
2024-08-06T18:00:00.000Z,2.3452,55923.1,ACE,0.07290820409605774,,0.15142329789938047,0.028695003241920376,2.6857051455495764,,,,0.028695003241920376,,2.1565377632646555E-4,0.2619054351882647,,,0.07289520409605774,,
2024-08-06T19:00:00.000Z,2.3222,19564.58,ACE,-0.009855673897154315,,0.11694501426485904,0.028566845530289566,2.6737102409779716,,,,0.028566845530289566,,2.132312326302374E-4,0.26129207911328767,,,-0.009868673897154316,,
2024-08-06T20:00:00.000Z,2.27,10256.29,ACE,-0.022735180717457407,,0.11965977416662589,0.028495489985785695,2.6670317279483036,,,,0.028495489985785695,,2.0988802972892874E-4,0.25848503961815605,,,-0.022748180717457406,,
2024-08-06T21:00:00.000Z,2.235,1963.03,ACE,-0.01553860342777916,,0.12512399407182148,0.02838738638756881,2.6569137855478173,,,,0.02838738638756881,,2.0841701871000874E-4,0.2586320612541241,,,-0.015551603427779162,,
2024-08-06T22:00:00.000Z,2.2531,7218.08,ACE,0.008065817663670887,,0.10469591637106318,0.02827813481555489,2.646688398687135,,,,0.02827813481555489,,2.0709002205063714E-4,0.2589748874935107,,,0.008052817663670886,,
2024-08-06T23:00:00.000Z,2.2474,4184.4,ACE,-0.002533053237538122,,-0.031179751639720244,0.02814940590491323,2.634640032817421,,,,0.02814940590491323,,2.05238453074147E-4,0.25901222682093566,,,-0.002546053237538122,,
2024-08-07T00:00:00.000Z,2.2482,7345.51,ACE,3.5590355389493076E-4,,-0.009502611511096966,0.028024475318391726,2.622947170606234,,,,0.028024475318391726,,2.033039716051233E-4,0.2588635376975862,,,3.4290355389493077E-4,,
2024-08-07T01:00:00.000Z,2.2567,1434.09,ACE,0.0037736731501678065,,-0.003354078015684722,0.02790699686584993,2.6119517899184292,,,,0.02790699686584993,,2.0149589070381156E-4,0.25872594767521473,,,0.0037606731501678065,,
2024-08-07T02:00:00.000Z,2.2492,4923.19,ACE,-0.0033289717598179018,,-0.016326531495891004,0.02778324181158871,2.6003689514982695,,,,0.02778324181158871,,1.997320220905211E-4,0.2587508953153578,,,-0.0033419717598179017,,
2024-08-07T03:00:00.000Z,2.2371,7651.95,ACE,-0.005394213200187896,,-0.02932047397917405,0.02766185466681213,2.589007737262414,,,,0.02766185466681213,,1.9802703571612063E-4,0.2587985841499637,,,-0.005407213200187896,,
2024-08-07T04:00:00.000Z,2.2405,3448.21,ACE,0.001518671008338916,,-0.06674221883177753,0.02754487708646765,2.5780592356436323,,,,0.02754487708646765,,1.9656249967231807E-4,0.25907111179848463,,,0.001505671008338916,,
2024-08-07T05:00:00.000Z,2.2746,13737.93,ACE,0.015105157524146408,,0.0024497902739955574,0.027478087152803768,2.5718080403745565,,,,0.027478087152803768,,1.9696842274748698E-4,0.26086968509098185,,,0.015092157524146407,,
2024-08-07T06:00:00.000Z,2.24,6310.95,ACE,-0.015328346901258547,,0.03843595995695418,0.027383748218126433,2.56297839989142,,,,0.027383748218126433,,1.95553633980814E-4,0.2607834970847717,,,-0.015341346901258547,,
